id,defaultOfferType,country,registeredDate
9014123401499725703,meal,fin,2019-11-03 14:02:06
7347560051202979155,meal,fin,2019-11-04 15:15:16
2832592406868550703,meal,fin,2019-11-04 21:18:20
433762423564107186,meal,fin,2019-11-04 21:49:39
3335047660387865767,meal,fin,2019-11-06 08:38:04
3190033274141817147,snack,fin,2019-11-06 11:40:42
3778841825765405649,meal,fin,2019-11-06 12:20:20
1542759969360751001,snack,fin,2019-11-06 12:44:58
2577967532213070196,meal,fin,2019-11-06 12:50:35
4394028159141756323,meal,fin,2019-11-07 07:47:40
4654116354332622499,meal,fin,2019-11-07 11:15:57
5948386036459253191,meal,fin,2019-11-07 11:16:36
7587002602320154697,meal,fin,2019-11-07 11:17:55
6564387414411148626,meal,fin,2019-11-07 12:50:40
583615483051121342,meal,fin,2019-11-09 20:22:32
9082029311031454432,meal,fin,2019-11-11 09:24:14
7063808568151187579,grocery-bag,fin,2019-11-11 13:21:49
401769280977149476,grocery-bag,fin,2019-11-12 14:11:37
5231667539724058583,meal,fin,2019-11-12 21:02:23
6180685032432128829,meal,fin,2019-11-13 09:57:31
5283533420278210648,meal,fin,2019-11-15 08:41:52
9191941716251782163,meal,fin,2019-11-18 15:10:52
4555311211483471638,snack,fin,2019-11-18 18:32:29
7302793045032288018,meal,fin,2019-11-19 10:01:25
4714738474348428750,meal,fin,2019-11-19 12:22:33
4734853230275691017,meal,swe,2019-11-21 15:23:54
2240438123356435824,meal,fin,2019-11-21 15:42:26
3889067620218424839,meal,fin,2019-11-22 09:28:21
3939327454162518648,meal,fin,2019-11-25 11:52:32
3621966325693040757,meal,fin,2019-11-25 13:36:44
7101307728639961735,meal,fin,2019-11-25 13:39:46
5605536267127165409,meal,fin,2019-11-25 13:57:06
8950508831067765702,meal,fin,2019-11-25 13:59:48
2924265553134355825,meal,fin,2019-11-25 14:06:09
2173908107775341598,snack,fin,2019-11-25 14:08:19
7958193265086132805,meal,fin,2019-11-25 14:11:38
1652758567158539428,meal,fin,2019-11-25 14:14:47
9100430934520134894,meal,fin,2019-11-26 08:08:14
3650080555115548381,meal,fin,2019-11-26 08:26:18
1530906884562216482,snack,fin,2019-11-26 09:48:41
5061411159367697835,meal,fin,2019-11-26 09:53:04
7162649880407262435,meal,fin,2019-11-26 10:02:50
6611553930053525943,meal,fin,2019-11-26 11:29:59
258409987703041091,meal,fin,2019-11-26 13:16:08
6200253559273819248,meal,fin,2019-11-27 09:57:28
3628318004758529831,meal,fin,2019-11-27 12:33:18
3272487172342569706,meal,fin,2019-11-28 14:32:40
9028110141534327860,meal,fin,2019-11-29 05:55:37
1525602484440698240,meal,fin,2019-12-02 07:25:07
4498788734115794719,meal,fin,2019-12-03 09:03:33
7469464828643539730,snack,fin,2019-12-03 18:41:16
3419215919221218850,meal,fin,2019-12-04 09:51:28
6466161018740571079,meal,fin,2019-12-04 14:55:57
5163000056143461262,snack,fin,2019-12-05 11:41:28
2236942321185025475,meal,swe,2019-12-05 15:04:54
4228948721559582013,meal,fin,2019-12-10 07:27:41
8863379953737230278,snack,fin,2019-12-10 07:28:07
4515851487336563379,meal,fin,2019-12-10 12:50:16
5102694526547933539,meal,fin,2019-12-10 16:49:51
1618621614630012203,meal,fin,2019-12-11 11:36:00
6371617732028551627,meal,fin,2019-12-11 12:28:45
6808457835600599312,meal,fin,2019-12-11 12:59:30
7857266368768107375,meal,fin,2019-12-11 13:11:13
4930932810688578460,meal,fin,2019-12-12 09:53:18
3351644297018041929,meal,fin,2019-12-17 10:18:49
1678406889853218660,meal,fin,2019-12-18 09:18:42
5812745402395313299,meal,fin,2019-12-28 20:05:19
745457816691012843,meal,fin,2019-12-30 10:25:52
99307609713924810,snack,fin,2020-01-02 10:48:22
6845741580215194518,meal,fin,2020-01-03 02:56:26
430345584364599544,meal,fin,2020-01-05 14:07:52
1695338283389960624,meal,fin,2020-01-07 07:25:58
4993687785835529020,meal,fin,2020-01-07 07:41:44
9164390843187494454,meal,fin,2020-01-07 17:49:15
1175024569505054461,meal,swe,2020-01-07 21:40:25
4317772626517278058,meal,fin,2020-01-08 08:44:08
414662744873221511,meal,fin,2020-01-08 09:38:14
3615527646971262223,meal,fin,2020-01-08 10:52:59
5206422897260059205,ingredients,fin,2020-01-08 15:16:11
2249475064002412351,grocery-bag,fin,2020-01-09 08:06:32
5451147606455962126,grocery-bag,fin,2020-01-09 09:18:49
2937542532606805157,meal,fin,2020-01-09 13:30:23
8519833037599558993,meal,fin,2020-01-09 17:33:35
5347765419108138115,meal,fin,2020-01-10 06:27:29
6803604969328746582,meal,fin,2020-01-11 18:22:49
5378817409190306351,meal,fin,2020-01-13 07:47:37
8634546849227770032,meal,fin,2020-01-13 10:11:19
6413422964860176913,meal,fin,2020-01-13 12:29:15
434826250722293770,meal,fin,2020-01-13 14:37:35
8257581326722323876,meal,fin,2020-01-14 08:56:15
1925334824290102265,meal,fin,2020-01-14 09:27:22
4605413092829535028,meal,fin,2020-01-14 11:31:31
850823165181756284,meal,fin,2020-01-14 11:37:48
8386757367980461168,meal,fin,2020-01-14 12:50:37
8316474096424038872,grocery-bag,fin,2020-01-15 05:26:03
973337082838407830,snack,fin,2020-01-15 10:41:48
6539511803439143588,ingredients,fin,2020-01-15 13:03:17
389859713600135085,meal,fin,2020-01-15 13:46:17
2168343138288327006,dessert,swe,2020-01-16 12:55:26
429028946475852419,meal,fin,2020-01-16 13:41:40
2351062539143795506,meal,fin,2020-01-16 15:44:39
2962015051340419050,meal,fin,2020-01-17 04:57:52
2945460090924682690,snack,fin,2020-01-17 13:45:19
4233857838210575034,snack,fin,2020-01-17 13:47:38
3738258367958151523,snack,fin,2020-01-17 13:48:57
2294828558207524962,snack,fin,2020-01-17 13:50:36
2302632139583088000,snack,fin,2020-01-17 13:52:46
2320759216632305036,snack,fin,2020-01-17 13:54:52
4157113479063886373,snack,fin,2020-01-17 13:57:10
763400434576401517,snack,fin,2020-01-17 14:00:10
459272489431247067,snack,fin,2020-01-17 14:01:49
1285471119320919374,snack,fin,2020-01-17 14:03:16
6857789469208069501,snack,fin,2020-01-17 14:04:24
5892483886693918763,snack,fin,2020-01-17 14:05:12
4219356037811564654,meal,fin,2020-01-17 14:16:26
3417391006801731672,meal,fin,2020-01-17 14:16:52
8283606170858059180,snack,fin,2020-01-17 14:18:55
1938220773900896387,snack,fin,2020-01-17 14:21:13
236262268111623529,snack,fin,2020-01-17 14:25:04
3209231937425356447,snack,fin,2020-01-17 14:27:18
193802660541066905,meal,fin,2020-01-17 14:27:22
2258179894524491766,snack,fin,2020-01-17 14:28:37
2253679144885112609,snack,fin,2020-01-17 14:28:46
8525172849267716140,snack,fin,2020-01-17 14:29:42
3756556760637479112,snack,fin,2020-01-17 14:30:58
7595239215958317583,meal,fin,2020-01-17 14:31:08
462515406122386074,snack,fin,2020-01-17 14:32:12
8621426817236365772,snack,fin,2020-01-17 14:33:24
1877814526486861071,snack,fin,2020-01-17 14:35:10
3498141835129921056,snack,fin,2020-01-17 14:36:15
5458344088954389362,snack,fin,2020-01-17 14:37:20
1253883689762810271,meal,fin,2020-01-17 14:37:36
8221846389361688093,snack,fin,2020-01-17 14:38:30
6521396089731203964,meal,fin,2020-01-17 14:39:55
2003736515535175604,snack,fin,2020-01-17 14:40:04
4003749822646412726,snack,fin,2020-01-17 14:40:59
457874318091657716,snack,fin,2020-01-17 14:42:13
8684472996636402181,meal,fin,2020-01-17 14:42:46
6898282770361452684,snack,fin,2020-01-17 14:43:52
632185205829553282,meal,fin,2020-01-17 14:44:33
1449415191036192432,snack,fin,2020-01-17 14:44:56
3811181960775138757,meal,fin,2020-01-17 14:45:51
5842066782774814207,snack,fin,2020-01-17 14:46:44
3370965138053167111,meal,fin,2020-01-17 14:47:10
4449671074970106754,snack,fin,2020-01-17 14:48:16
4780349632705214036,meal,fin,2020-01-17 14:48:51
8769592425864501729,snack,fin,2020-01-17 14:49:20
747903493101819015,meal,fin,2020-01-17 14:52:13
6118136003236787064,meal,fin,2020-01-17 15:58:07
3201957212194038709,snack,swe,2020-01-20 09:54:23
938934727734497658,meal,fin,2020-01-20 10:43:24
6662735984781519210,meal,fin,2020-01-20 11:17:15
9012284740241427894,meal,fin,2020-01-20 11:22:51
5240945601573407457,meal,fin,2020-01-20 13:24:44
4960714477158113792,meal,fin,2020-01-20 13:29:50
5112466225694821406,snack,fin,2020-01-20 13:41:25
8716810237875331255,grocery-bag,fin,2020-01-20 18:53:58
3393610177935786395,meal,fin,2020-01-21 09:10:46
2668791824573846804,meal,fin,2020-01-21 09:43:10
7553076998682384045,meal,fin,2020-01-21 11:55:10
4858242345752597959,meal,fin,2020-01-21 11:57:38
3302834495971926769,meal,fin,2020-01-21 11:59:55
4410637615942508460,meal,fin,2020-01-21 12:02:07
7019951465819081290,snack,fin,2020-01-21 12:04:32
6017188050381714867,meal,fin,2020-01-21 12:09:55
805675754444231469,meal,fin,2020-01-21 12:13:46
3523951555452629186,meal,fin,2020-01-21 12:16:45
5434061787802836867,meal,fin,2020-01-21 12:23:02
2839870083440326096,meal,fin,2020-01-21 12:26:15
2736548653568996226,meal,fin,2020-01-21 12:45:58
3218466950136778551,meal,fin,2020-01-21 12:49:53
2842857426450867344,meal,fin,2020-01-21 12:57:55
5586632548967373313,meal,fin,2020-01-21 13:00:03
4979570420790716763,meal,fin,2020-01-21 13:06:03
8372301302215128310,meal,fin,2020-01-21 13:09:50
4710217915459638143,meal,fin,2020-01-21 13:17:07
28229320659289365,meal,fin,2020-01-21 13:19:34
2933529642941131885,meal,fin,2020-01-21 13:23:37
6405911780896254756,meal,fin,2020-01-22 07:46:56
2386740685842040411,meal,fin,2020-01-22 08:45:46
6969942986649692749,snack,fin,2020-01-22 10:48:26
7764420748914437018,meal,fin,2020-01-22 14:19:23
5559709250328214703,snack,fin,2020-01-23 09:47:54
7806709221778814728,meal,fin,2020-01-24 11:53:13
5071344739817456663,meal,fin,2020-01-24 11:56:35
6712188313200509524,meal,fin,2020-01-24 12:01:03
8402543942008812818,meal,fin,2020-01-24 12:03:13
3784281265731087042,meal,fin,2020-01-24 12:13:00
9209300834317234870,meal,fin,2020-01-24 13:34:20
8390937072852377640,meal,fin,2020-01-27 09:59:40
5725398813725989032,meal,fin,2020-01-27 14:07:49
4805874406787161740,meal,fin,2020-01-28 09:34:14
7404481702632852498,meal,fin,2020-01-28 15:18:09
8376138384305567403,meal,fin,2020-01-29 10:36:37
55404761668862176,snack,fin,2020-01-29 11:37:23
372837657168863874,meal,fin,2020-01-29 11:44:46
7035173135577962063,meal,fin,2020-01-29 13:05:00
3923028396177667291,meal,fin,2020-01-29 13:59:25
8208950080481938788,meal,fin,2020-01-29 15:03:12
7944243249517161729,ingredients,fin,2020-01-30 08:18:25
1464848483206037382,meal,fin,2020-01-30 11:04:28
3493348103772567930,meal,fin,2020-01-30 11:44:28
6119570668452170688,snack,fin,2020-01-30 15:20:00
1527340867939848051,meal,fin,2020-01-31 04:14:40
7442986908309309090,snack,fin,2020-01-31 11:46:25
5963924053547667470,snack,fin,2020-02-01 10:49:10
7539236471106788292,meal,fin,2020-02-03 07:15:01
2380231474667102303,meal,fin,2020-02-03 08:21:30
6580322869435901475,meal,fin,2020-02-03 16:23:03
6500327394907920390,snack,fin,2020-02-03 16:57:15
4196490180678828436,meal,fin,2020-02-04 09:35:03
2229899439525497538,grocery-bag,fin,2020-02-04 12:21:30
7132613308735963859,grocery-bag,fin,2020-02-04 13:54:22
5441728642755231771,snack,fin,2020-02-04 18:28:12
7599557618548856876,meal,fin,2020-02-06 14:28:40
8930255150418759757,snack,fin,2020-02-06 16:46:20
7939356694532353833,meal,fin,2020-02-06 19:49:13
7973132012209776249,meal,fin,2020-02-07 09:07:28
2210413650090441981,meal,fin,2020-02-10 11:34:55
2555430258677375871,meal,fin,2020-02-10 13:22:48
9169615668685698739,meal,swe,2020-02-11 09:25:05
1714017045687882311,meal,fin,2020-02-11 12:32:20
3658896307902849597,meal,fin,2020-02-12 07:32:13
1967795456596958401,meal,fin,2020-02-12 11:01:25
181943052532041190,meal,fin,2020-02-13 09:27:16
4821719246403545399,meal,fin,2020-02-13 13:53:39
9188100908922905427,meal,fin,2020-02-13 15:54:23
7871317688226255249,meal,fin,2020-02-14 10:34:49
7192006276523029726,meal,fin,2020-02-14 12:48:29
3717161664767420913,meal,fin,2020-02-14 17:55:25
4259003535735586226,meal,fin,2020-02-17 08:52:59
7668521181913881283,meal,fin,2020-02-18 08:42:36
6455653243636682106,meal,fin,2020-02-18 08:45:53
368866520940141823,snack,fin,2020-02-18 09:52:14
9009303855512604290,meal,fin,2020-02-18 10:04:51
7772190968831373225,meal,fin,2020-02-18 12:11:43
8491477960791573782,meal,fin,2020-02-20 17:06:41
8549211398366727628,meal,fin,2020-02-20 17:25:54
1596116278691650031,meal,fin,2020-02-23 12:33:21
6172068621832420655,meal,fin,2020-02-24 14:04:29
9209918486471598450,meal,fin,2020-02-24 14:05:44
3556347972391476011,ingredients,fin,2020-02-25 06:51:10
1711718097319403556,meal,fin,2020-02-25 09:35:26
9129594947190892292,meal,fin,2020-02-25 13:05:46
84348623177413373,meal,fin,2020-02-25 17:50:33
3214767581029979151,meal,fin,2020-02-26 11:36:06
213107801795681569,snack,swe,2020-02-26 13:20:55
6968266868558105155,snack,fin,2020-02-27 08:07:41
9137748289533517054,meal,fin,2020-02-28 12:27:46
494840169812200932,meal,fin,2020-03-02 08:41:18
6255971578953001624,meal,fin,2020-03-02 09:12:53
6595261847493198026,meal,fin,2020-03-03 16:03:44
6369287389311957335,meal,fin,2020-03-03 16:06:58
6505363301773734575,meal,fin,2020-03-03 16:08:56
3730338219072900913,meal,fin,2020-03-03 16:11:45
369065232771395309,meal,fin,2020-03-03 16:15:37
488646904480451590,meal,fin,2020-03-04 07:13:33
7712583387484743140,meal,fin,2020-03-04 09:18:07
8988857543945358878,meal,fin,2020-03-04 13:19:51
5437903549410066262,meal,fin,2020-03-08 20:26:36
3929323020374256741,meal,fin,2020-03-08 20:56:24
7309372391541195570,grocery-bag,fin,2020-03-09 13:18:49
6506572441732193689,meal,fin,2020-03-09 13:52:16
6468629186994870659,meal,fin,2020-03-09 13:55:48
386808837174327892,meal,fin,2020-03-10 10:39:06
3777517448991932222,snack,fin,2020-03-10 11:50:55
4998067186724605488,meal,fin,2020-03-10 13:25:34
29095020949217012,meal,fin,2020-03-11 14:23:43
8088385439508199303,meal,swe,2020-03-12 11:46:24
3726638835226745391,meal,fin,2020-03-13 10:44:11
7584035637882953079,meal,fin,2020-03-13 12:53:15
1890939374410844671,meal,fin,2020-03-14 16:10:05
2576966360691508126,meal,fin,2020-03-14 16:11:53
5589300935208317843,meal,fin,2020-03-14 16:13:28
789874729798240264,meal,fin,2020-03-14 16:15:16
2324694417743543106,meal,fin,2020-03-14 16:19:59
7880320738225738957,meal,fin,2020-03-16 11:17:55
8424718224890192121,meal,fin,2020-03-16 12:21:35
9084382891841875560,ingredients,fin,2020-03-16 12:54:26
5289629031685670429,meal,fin,2020-03-16 18:29:39
1844063439184837696,meal,fin,2020-03-16 19:21:18
3625685239252945992,snack,fin,2020-03-16 19:47:47
5357107481439791711,meal,fin,2020-03-17 14:02:42
4867573892659023989,meal,fin,2020-03-17 18:11:14
7934883711097251091,meal,fin,2020-03-18 09:08:31
3615943393568234773,meal,fin,2020-03-18 12:03:12
5004450548561512865,meal,fin,2020-03-18 15:50:52
7266995638771573534,meal,fin,2020-03-18 16:08:02
2529223947719526578,meal,fin,2020-03-18 16:26:51
7076639833943638089,meal,fin,2020-03-19 10:21:05
4183273237133080473,meal,fin,2020-03-19 11:45:24
8154784952320251733,meal,fin,2020-03-20 16:24:19
7561071830074800444,meal,fin,2020-03-20 16:39:16
899088033409973017,meal,fin,2020-03-23 06:34:06
6100402837540893448,meal,fin,2020-03-23 08:33:37
5222288428927187315,meal,fin,2020-03-23 08:56:52
5089188280510789653,meal,swe,2020-03-23 10:23:32
5018106404059700343,meal,fin,2020-03-23 12:11:26
6732538444671724566,meal,fin,2020-03-23 15:48:36
2662160650448274101,snack,fin,2020-03-23 16:01:23
4905619564559243841,snack,fin,2020-03-23 16:19:32
3512151312378416776,meal,fin,2020-03-23 16:53:25
2054582074742765924,ingredients,fin,2020-03-24 07:55:28
2802819882925095059,meal,swe,2020-03-24 11:15:57
3168959086490841807,snack,fin,2020-03-24 15:13:00
3950972601124284584,meal,fin,2020-03-24 21:00:19
3085200370320701939,meal,fin,2020-03-25 08:59:19
5710081326398394318,snack,fin,2020-03-25 10:36:15
3464895983490132812,meal,fin,2020-03-25 10:42:15
7897186154699100533,meal,fin,2020-03-27 07:33:10
6971323123290380555,snack,fin,2020-03-27 10:37:59
6806390205054761605,snack,fin,2020-03-27 13:38:41
8185251024399176062,snack,fin,2020-03-27 13:41:02
5695455041991443530,snack,fin,2020-03-27 13:46:24
4244241219241688878,meal,fin,2020-03-27 14:00:35
7021700846175579779,snack,fin,2020-03-27 14:06:05
2453919900456234595,meal,fin,2020-03-27 15:10:32
7715549687514203547,snack,fin,2020-03-27 19:09:00
5849212965754251659,snack,fin,2020-03-28 08:50:23
1153818232323405782,grocery-bag,fin,2020-03-30 07:55:20
2054890219379379006,meal,fin,2020-03-30 08:55:24
960879633576459549,meal,fin,2020-03-30 09:44:38
4122898012554125393,meal,fin,2020-03-30 09:53:54
2144265065690323311,meal,fin,2020-03-30 09:59:52
3998331520296619177,grocery-bag,fin,2020-03-30 11:49:39
2942271553854753122,grocery-bag,fin,2020-03-30 13:24:42
2653142991751983915,meal,fin,2020-03-31 07:23:26
1464092337501243979,meal,fin,2020-03-31 09:42:53
5689809279197890140,meal,fin,2020-03-31 09:46:28
6872035577756133223,meal,fin,2020-04-02 07:00:23
8421610529333513829,snack,fin,2020-04-04 10:19:28
1089175115738716433,meal,fin,2020-04-04 17:48:05
1927949709856856104,meal,fin,2020-04-06 08:14:21
248416265426122199,snack,fin,2020-04-07 15:41:39
6762409454528355367,meal,fin,2020-04-08 08:42:39
6043314946722072657,meal,fin,2020-04-08 08:50:31
1762284292837444287,meal,fin,2020-04-08 08:56:26
4596877579043543373,meal,fin,2020-04-08 11:59:33
9118532909371168907,meal,fin,2020-04-08 12:26:49
5764117162257285138,meal,fin,2020-04-09 06:38:43
6906941683754445795,meal,fin,2020-04-09 09:30:22
8239911419005630746,meal,fin,2020-04-13 11:30:16
5380011904638801198,snack,fin,2020-04-14 07:00:10
8406737436330261841,meal,fin,2020-04-14 10:56:27
6453451222720571943,meal,fin,2020-04-14 11:07:51
5522591996004801669,meal,fin,2020-04-15 16:21:34
5273540108430142501,meal,fin,2020-04-16 07:09:14
9191738230366570562,meal,fin,2020-04-16 07:38:05
7248166538718478988,meal,fin,2020-04-16 13:48:33
2994425386858508403,snack,fin,2020-04-16 19:49:06
1832632416097023595,meal,fin,2020-04-20 10:08:42
5238867798287049401,meal,fin,2020-04-22 10:21:14
5382095380391701475,meal,fin,2020-04-23 07:08:10
5179936462795616513,meal,fin,2020-04-23 09:07:14
8910329761547884379,meal,fin,2020-04-23 13:20:28
409944422589778096,meal,fin,2020-04-24 07:41:00
9019417152044883542,meal,fin,2020-04-24 12:07:32
1529835838779847399,meal,fin,2020-04-25 06:40:21
5824529538071942174,meal,fin,2020-04-27 11:44:30
360520458901039202,snack,fin,2020-04-27 17:38:11
2730135773867199651,meal,fin,2020-04-29 10:05:52
8084884958338058541,meal,fin,2020-05-04 10:41:30
7304985380160901256,meal,fin,2020-05-07 08:39:02
4282549310387090463,meal,swe,2020-05-08 08:01:07
8511161457195554392,meal,fin,2020-05-13 08:42:58
7400974985964508361,meal,fin,2020-05-14 11:13:15
6777196584494567464,snack,fin,2020-05-15 09:44:32
5001348473492350402,meal,fin,2020-05-18 13:45:58
5779380342090937007,snack,fin,2020-05-18 13:54:55
446921820585212234,meal,fin,2020-05-18 13:58:27
8221933215924621731,meal,fin,2020-05-18 14:02:15
345704334582732186,meal,fin,2020-05-18 14:05:28
1756839799689737534,meal,fin,2020-05-18 14:08:34
5197711079146018966,meal,fin,2020-05-18 14:11:43
2616677402270173612,meal,fin,2020-05-19 09:29:00
6144479232930363479,meal,fin,2020-05-19 17:18:27
2901170752938419902,meal,fin,2020-05-26 10:14:29
3943850939580538019,meal,fin,2020-05-27 07:00:08
6862161599273788615,meal,fin,2020-05-27 09:41:35
1370269545592568325,snack,fin,2020-05-28 18:56:19
8621419665883542635,meal,fin,2020-06-01 09:48:31
8174077609645412389,meal,fin,2020-06-01 10:36:22
7678430972733275580,meal,fin,2020-06-01 11:03:03
2654446405640994922,grocery-bag,fin,2020-06-02 16:50:08
6073545895078663463,meal,pol,2020-06-03 09:46:22
2717716616405331242,meal,fin,2020-06-03 14:13:43
5710489354868384335,meal,fin,2020-06-04 10:13:15
8099765204340996087,meal,fin,2020-06-05 13:31:15
3912468635499146157,meal,fin,2020-06-05 14:22:18
1041118101703831786,meal,fin,2020-06-06 12:43:16
3868187660004266168,meal,fin,2020-06-07 09:11:18
4832393452033358062,meal,fin,2020-06-07 16:38:15
9207231818804266655,meal,fin,2020-06-08 10:27:50
2019541955316946522,meal,fin,2020-06-09 13:54:29
6468593342554708509,meal,fin,2020-06-09 14:08:55
7533140563594332876,meal,fin,2020-06-11 05:25:56
381020660309224253,snack,fin,2020-06-11 07:46:57
2873020720318825450,meal,fin,2020-06-12 11:58:44
5611588875561636956,meal,fin,2020-06-15 11:15:40
6711346113747024825,meal,fin,2020-06-15 16:54:43
2139659116628293820,meal,fin,2020-06-16 11:01:14
5578346736863589989,grocery-bag,fin,2020-06-18 10:31:56
2512564816982013038,meal,fin,2020-06-19 11:02:04
8589054098308459774,meal,fin,2020-06-22 11:13:38
9114844812226185255,meal,fin,2020-06-22 13:05:41
6691824176713724684,meal,fin,2020-06-22 14:11:00
4850560693149101710,meal,fin,2020-06-22 14:50:48
1458579828289881093,meal,fin,2020-06-22 16:54:48
2510412281044695147,snack,fin,2020-06-22 17:50:39
7247555131107948283,meal,fin,2020-06-23 09:25:57
2946548162401520681,meal,fin,2020-06-26 17:33:08
7543695846126383718,meal,fin,2020-06-28 13:17:26
6977300997047674225,meal,fin,2020-06-30 12:55:55
5196221519827356265,meal,fin,2020-07-02 06:41:29
8068281145991782762,meal,fin,2020-07-02 09:01:13
4364756008764541210,meal,fin,2020-07-02 09:21:35
4306735716282711966,meal,fin,2020-07-03 16:55:07
6396618017046113461,snack,fin,2020-07-10 12:31:31
5040333115737638756,grocery-bag,fin,2020-07-10 15:41:06
5452243776204006881,grocery-bag,fin,2020-07-14 06:24:38
8571667913973220984,meal,fin,2020-07-14 07:05:01
4471651781697019812,meal,fin,2020-07-15 21:12:38
5218117964407327451,meal,fin,2020-07-17 11:58:43
4105284053898671970,meal,fin,2020-07-18 14:26:07
2659908983551824782,meal,fin,2020-07-21 16:01:52
8534283358980031650,meal,fin,2020-07-21 20:42:03
1144400995596756767,meal,fin,2020-07-22 07:26:08
7753839277619961441,meal,fin,2020-07-23 18:38:28
2539449157966946006,grocery-bag,fin,2020-07-27 09:21:14
2113000179638079274,meal,fin,2020-07-27 12:46:01
8716980959153885369,meal,fin,2020-07-27 14:57:10
2000068263821523948,meal,fin,2020-07-29 06:54:39
7857311030210547191,meal,fin,2020-07-29 11:15:39
6756430079165604974,meal,fin,2020-07-29 11:20:32
5013470305712684088,meal,fin,2020-07-29 13:54:04
3637530487002054234,snack,fin,2020-07-30 08:36:59
5807177193650077374,meal,fin,2020-07-31 11:25:20
3264478047119773466,meal,fin,2020-08-03 09:29:56
1723620308636931964,meal,fin,2020-08-03 11:45:02
2375291322464633153,meal,fin,2020-08-03 12:58:57
425107953015454571,meal,fin,2020-08-03 13:03:55
2128307782453834934,meal,fin,2020-08-04 09:43:14
2991048242882737503,meal,fin,2020-08-06 13:58:56
6629647180181632049,meal,fin,2020-08-06 14:54:53
8534855323286165978,meal,fin,2020-08-06 15:01:14
575707410711284270,meal,fin,2020-08-07 11:32:54
6379810980120026072,meal,fin,2020-08-08 17:49:47
6232154213719533146,meal,fin,2020-08-12 05:30:57
1306953623065184398,meal,fin,2020-08-12 11:52:59
8373025137076991213,meal,fin,2020-08-13 07:00:23
2422399118088398712,meal,fin,2020-08-14 11:39:15
8264454202859407467,meal,fin,2020-08-17 08:47:46
418897675712913966,meal,fin,2020-08-17 10:34:34
4851897753441811875,meal,fin,2020-08-17 12:11:10
1322805588273788382,meal,fin,2020-08-17 15:09:54
1596661094766285462,meal,fin,2020-08-17 16:26:51
7930224091252757325,meal,fin,2020-08-18 08:35:51
3394872964380870471,meal,fin,2020-08-18 10:48:48
6945559464199711287,meal,fin,2020-08-19 07:30:46
7263458655824214833,meal,fin,2020-08-20 08:20:16
8778489993665104341,meal,fin,2020-08-20 10:17:53
5837301995787466275,meal,swe,2020-08-20 15:32:31
5834591765477235072,meal,fin,2020-08-21 07:15:13
721170663811314775,meal,fin,2020-08-24 13:36:08
9215371507696178188,meal,fin,2020-08-25 12:49:45
1888230822794069781,meal,fin,2020-08-25 16:23:37
1342205317287464995,snack,fin,2020-08-26 10:37:07
6901671093470695802,snack,fin,2020-08-26 10:39:52
4388625167407535373,meal,fin,2020-08-27 07:55:42
6465530336091073647,meal,fin,2020-08-27 14:17:09
3569640011044810891,meal,fin,2020-08-28 15:25:39
6063133593186186407,snack,fin,2020-08-31 09:36:09
8477604226526971833,meal,fin,2020-08-31 12:07:53
5193318885312139200,snack,fin,2020-08-31 13:09:41
1106181891703071739,snack,fin,2020-08-31 13:12:59
2305007234653813776,snack,fin,2020-08-31 14:24:10
4978813634877224304,meal,fin,2020-09-02 09:08:38
5425829161152770108,snack,fin,2020-09-02 10:36:18
175876436122541618,meal,fin,2020-09-02 12:06:34
2724657414949192071,meal,fin,2020-09-03 08:22:25
4652999417481526894,meal,fin,2020-09-04 10:25:42
7587521579512311919,meal,fin,2020-09-05 12:22:16
9052571141458281789,meal,fin,2020-09-08 08:22:15
80834872624851117,meal,fin,2020-09-08 09:06:53
8195339399985396606,meal,fin,2020-09-08 09:19:05
5433673626009865079,meal,fin,2020-09-08 12:26:49
753846703737126504,meal,fin,2020-09-09 14:21:32
4463181431100536374,meal,fin,2020-09-11 11:09:58
4394577444052586858,meal,fin,2020-09-11 11:42:18
763986945961433128,snack,swe,2020-09-12 05:59:40
9147351790660208538,snack,fin,2020-09-14 08:11:46
2443045648369166248,snack,fin,2020-09-14 13:00:38
1796273004069625786,meal,swe,2020-09-14 13:33:15
2578288308501538503,meal,fin,2020-09-15 07:54:33
8084228814937840378,meal,fin,2020-09-15 08:20:05
1203432241344110589,meal,fin,2020-09-15 11:47:54
819996166151575901,meal,fin,2020-09-15 11:48:45
1230447717483769004,meal,fin,2020-09-16 09:27:01
76076924112502630,meal,fin,2020-09-16 10:29:19
7126650283870603836,meal,fin,2020-09-16 10:57:12
8567311356277166885,snack,fin,2020-09-16 16:36:22
1112385007853970348,meal,fin,2020-09-18 11:21:12
5355625308910258548,grocery-bag,fin,2020-09-18 11:53:28
2507905690239536571,meal,fin,2020-09-20 08:26:13
5452932762722955565,meal,fin,2020-09-20 20:13:42
3253818528625097655,snack,fin,2020-09-21 08:44:48
3861778471666715889,meal,fin,2020-09-21 13:12:10
3064864113806416054,meal,fin,2020-09-22 08:17:18
9157571004729007219,grocery-bag,fin,2020-09-25 10:18:17
2273746359672292243,meal,fin,2020-09-25 11:44:06
8810888189353608034,meal,fin,2020-09-27 06:11:22
3206880995511386350,meal,fin,2020-09-28 05:45:42
3135428555895110844,meal,fin,2020-09-28 11:56:39
3951538346105617841,meal,fin,2020-09-29 08:29:50
1666462543528054277,meal,fin,2020-09-29 08:54:41
4199906638482023923,meal,fin,2020-09-29 09:13:36
